PAIS,DEPARTAMENTO,PROVINCIA,MUNICIPIO,RECINTO,ASIENTO,TIPO-CIRCUN,LATITUD,LONGITUD,CIRCUNSCRIPCION,DISTRITO,CUADRANTE
Bolivia,Beni,Iténez,Huacaraje,U.E. Juan Alberto Orellana,Huacaraje,Uninominal,-13.59328,-63.87964,61,.,.
Bolivia,Beni,Iténez,Huacaraje,U.E. Juan Antonio Velarde Guerra,La Embrolla,Uninominal,-13.6832,-63.82495,61,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Kinder Republica Argentina (Temporal),Trinidad,Uninominal,-14.834621,-64.902822,58,.,.
Bolivia,Beni,Cercado,San Javier,U.E. La Curva,La Curva,Uninominal,-14.58863,-64.20807,58,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. La Salle,Trinidad,Uninominal,-14.82676,-64.89569,58,.,.
Bolivia,Beni,Yacuma,Exaltación,U.E. Las Abras De Yacuma,Las Abras de Yacuma,Especial,-12.366601,-65.415026,6,.,.
Bolivia,Beni,Mamoré,San Ramón,U.E. Las Peñas,Las Peñas,Uninominal,-12.63922,-64.39467,61,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Liceo Mario Saielly,Trinidad,Uninominal,-14.83593,-64.90276,58,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Los Cedros,Trinidad,Uninominal,-14.823869,-64.904154,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Los Tajibos,Riberalta,Uninominal,-11.02086,-66.04456,60,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Luis Espinal Cams,Trinidad,Uninominal,-14.840913,-64.925073,58,.,.
Bolivia,Beni,Iténez,Magdalena,U.E. Macedonio Paz Pino,Bella Vista,Uninominal,-13.27234,-63.70535,61,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Mangalito,Trinidad,Uninominal,-14.84847,-64.91572,58,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. Manguito,Manguito,Especial,-14.89842,-66.63986,6,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. Marca Coroico,Marca Coroico,Uninominal,-14.78361,-67.08862,59,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Mary Ribera G.,Trinidad,Uninominal,-14.81399,-64.88783,58,.,.
Bolivia,Beni,Moxos,San Ignacio,U.E. Mayor Pedro Vaca Diez,San Ignacio,Uninominal,-14.99802,-65.64274,59,.,.
Bolivia,Beni,Iténez,Magdalena,U.E. Mcal. José Ballivian,Magdalena,Uninominal,-13.26313,-64.05527,61,.,.
Bolivia,Beni,Vaca Diez,Guayaramerín,U.E. Miguel Antelo,Guayaramerín,Uninominal,-10.82256,-65.34438,61,.,.
Bolivia,Beni,Yacuma,Santa Ana,U.E. Monseñor Daniel Rivero,Santa Ana,Uninominal,-13.74378,-65.42525,61,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Nacional Pedro Kramer,Riberalta,Uninominal,-10.99869,-66.06915,60,.,.
Bolivia,Beni,General José Ballivián,Reyes,U.E. Nacional de Reyes,Reyes,Uninominal,-14.29558,-67.33482,60,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Nicolas Suarez,Trinidad,Uninominal,-14.83268,-64.90492,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Nuestra Señora Del Carmen,Girado,Uninominal,-12.089524,-67.281358,63,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Nuestra Señora de Fátima,Trinidad,Uninominal,-14.83099,-64.89811,58,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Orlando Monasterio Claure,Trinidad,Uninominal,-14.8181,-64.93098,58,.,.
Bolivia,Beni,Marbán,Loreto,U.E. Palermo,Palermo,Uninominal,-15.766938,-64.971922,59,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Pedro Ignacio Muiba,Trinidad,Uninominal,-14.84481,-64.91414,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Petrolera,Riberalta,Uninominal,-11.00229,-66.05014,60,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Polo Palacios (Temporal),Riberalta,Uninominal,-11.003096,-66.079805,60,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Popechi,Popechi,Uninominal,-11.130742,-66.072475,60,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. Quiquibey,Quiquibey,Uninominal,-15.36358,-67.0975,59,.,.
Bolivia,Beni,General José Ballivián,Reyes,U.E. Ratije,Ratije,Uninominal,-14.131507,-67.180245,60,.,.
Bolivia,Beni,General José Ballivián,Reyes,U.E. René Barrientos Ortuño,San Juan Rosario,Uninominal,-16.53031,-68.551786,14,.,.
Bolivia,Beni,Moxos,San Ignacio,U.E. San Bernardo,San Bernardo,Especial,-15.65132,-65.2933,6,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. San Francisco De Asís,Trinidad,Uninominal,-14.82278,-64.88588,58,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. San Francisco De Borja,San Borja,Uninominal,-14.85829,-66.75023,59,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. San Ignacio Del Maniqui,San Borja,Uninominal,-14.85899,-66.72903,59,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. San José Obrero,Ascenciñn (Guarayos),Uninominal,-15.887476,-63.185205,53,.,.
Bolivia,Beni,Moxos,San Ignacio,U.E. San José del Secure,San José del Secure,Especial,-15.913185,-65.927813,6,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. San Vicente,Trinidad,Uninominal,-14.8346,-64.91093,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Santa Maria,Santa Mar?¡a  de Vaca Diez,Uninominal,-11.1185,-65.93813,60,.,.
Bolivia,Beni,General José Ballivián,Santa Rosa,U.E. Umbelina Claure de Cuellar,Santa Rosa,Uninominal,-14.073302,-66.794622,60,.,.
Bolivia,Beni,Marbán,Loreto,U.E. Villa El Carmen del Remanzo,Villa El Carmen del Remanzo,Especial,-15.25932,-65.00182,6,.,.
Bolivia,Beni,Cercado,San Javier,U.E. Villa Rodeo,Villa Rodeo,Uninominal,-14.551081,-64.272385,58,.,.
Bolivia,Beni,General José Ballivián,San Borja,U.E. Villa San Antonio,San Borja,Uninominal,-14.87003,-66.74652,59,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Villa Vecinal,Trinidad,Uninominal,-14.81023,-64.87392,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E.21 de Septiembre (Temporal),Riberalta,Uninominal,-11.039841,-66.03877,60,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E.Barbarita Paz Yamane (Temporal),Riberalta,Uninominal,-11.018286,-66.056056,60,.,.
Bolivia,Beni,Moxos,San Ignacio,U.E.Estanislau de Marchena (Temporal),San Ignacio,Uninominal,-14.994431,-65.639055,59,.,.
Bolivia,Beni,General José Ballivián,Puerto Menor de Rurrenabaque,U.E.Fe y Alegria (Temporal),Rurrenabaque,Uninominal,-14.444755,-67.529979,59,.,.
Bolivia,Beni,General José Ballivián,Puerto Menor de Rurrenabaque,U.E.Filadelfia (Temporal),Rurrenabaque,Uninominal,-14.436472,-67.523782,59,.,.
Bolivia,Beni,Moxos,San Ignacio,U.E.Fuente de Vida (Temporal),San Ignacio,Uninominal,-14.995212,-65.640291,59,.,.
Bolivia,Beni,Cercado,Trinidad,U.E.Inmaculada (Temporal),Trinidad,Uninominal,-14.818847,-64.87007,58,.,.
Bolivia,Beni,Cercado,Trinidad,U.E.Jesus Rioja Aponte-Barrio Alborada (Temporal),Trinidad,Uninominal,-14.80542,-64.869787,58,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E.Jhon Fitzgerald Kennedy,Riberalta,Uninominal,-10.99814,-66.06571,60,.,.
Bolivia,Beni,Yacuma,Santa Ana,U.E.Monseñor Carlos Anasagasti Zulueta (Temporal),Santa Ana,Uninominal,-13.747001,-65.428267,61,.,.
Bolivia,Beni,Mamoré,San Joaquín,Unidad Educativa 21 de Agosto,San Joaqu?¡n,Uninominal,-13.04053,-64.6656,61,.,.
Bolivia,Beni,General José Ballivián,Puerto Menor de Rurrenabaque,Unidad Educativa Lucio Lens,Rurrenabaque,Uninominal,-14.44037,-67.52292,59,.,.
Bolivia,Beni,Vaca Diez,Riberalta,Unidad Educativa Nataniel García Chavez,Riberalta,Uninominal,-11.00858,-66.07935,60,.,.
Bolivia,Beni,Mamoré,San Ramón,U.E. Napoleón Añez Ortiz,San Ramón,Uninominal,-13.26702,-64.61865,61,.,.
Bolivia,Beni,Vaca Diez,Riberalta,U.E. Zaida Gosalvez Alarcón,Tumichucua,Uninominal,-11.14738,-66.16624,60,.,.
Bolivia,Beni,Cercado,Trinidad,U.E. Raül Monje Roca,Trinidad,Uninominal,-14.83707,-64.8938,58,.,.
Bolivia,Beni,Iténez,Baures,U.E. Carmelo López,Baures,Uninominal,-13.65491,-63.69662,61,.,.
Bolivia,Chuquisaca,Nor Cinti,Camargo,(Cárcel) Carceleta Pública de Camargo,Camargo,Uninominal,-20.64096,-65.20866,5,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,(Cárcel) Carceleta Pública de Monteagudo,Monteagudo,Uninominal,-19.80285,-63.954462,4,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,(Cárcel) Cárcel Pública,Santa Cruz de la Sierra,Uninominal,-17.874405,-63.178911,50,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo 20 de Octubre,Sucre,Uninominal,-19.02233,-65.28734,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Alto San Juanillo (Temporal),Sucre,Uninominal,-19.0318,-65.247792,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Barrio Estados Unidos (Temporal),Sucre,Uninominal,-19.01125,-65.284835,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Mesa Verde (Temporal),Sucre,Uninominal,-19.036418,-65.240218,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Noria Alta,Sucre,Uninominal,-19.037386,-65.264478,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo SETESUR (Temporal),Sucre,Uninominal,-19.032649,-65.250317,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo San Juanillo Bajo,Sucre,Uninominal,-19.02889,-65.25611,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Tintamayu - Tocopilla (Temporal),Sucre,Uninominal,-19.034343,-65.264447,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo Villa Copacabana (Temporal),Sucre,Uninominal,-19.066123,-65.244768,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo zona América (Temporal),Sucre,Uninominal,-19.061554,-65.266896,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo zona La Hoyada (Temporal),Sucre,Uninominal,-19.058816,-65.264788,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Campo Deportivo zona San Francisco (Temporal),Sucre,Uninominal,-19.055491,-65.255254,1,.,.
Bolivia,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Casa Comunal Aguairenda,Aguairenda,Uninominal,-19.46924,-63.76873,4,.,.
Bolivia,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Casa Comunal Tentayapi,Tentayapi,Uninominal,-20.86667,-63.85,4,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Casa Posada de Huayllas,Huayllas,Uninominal,-19.15824,-65.32174,3,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Centro Educativo Santa Rosa,Yotala,Uninominal,-19.16187,-65.26758,3,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Centro de Educación Alternativa Jorge Vargas Menduiña (Temporal),Monteagudo,Uninominal,-19.801169,-63.952667,4,.,.
Bolivia,Chuquisaca,Sud Cinti,Culpina,Centro de Educación Alternativa San Roque (Temporal),Culpina,Uninominal,-20.822733,-64.945081,5,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Centro de Salud Luis Espinal,Sucre,Uninominal,-19.02556,-65.23917,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Bernardo Monteagudo,Sucre,Uninominal,-19.04699,-65.25573,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Cardenal Maurer,Sucre,Uninominal,-19.05324,-65.26183,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Don Bosco,Sucre,Uninominal,-19.04767,-65.26269,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Emilio Hoschman,Sucre,Uninominal,-19.01751,-65.26781,2,.,.
Bolivia,Chuquisaca,Zudáñez,Zudañez,Col. Ignacio Prudencio Bustillos,Zudañez,Uninominal,-19.11358,-64.70309,3,.,.
Bolivia,Chuquisaca,Zudáñez,Zudañez,Col. Jaime De Zudañez,Zudañez,Uninominal,-19.11868,-64.70162,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Jorge Revilla,Sucre,Uninominal,-19.02505,-65.25858,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Mariano Serrano,Sucre,Uninominal,-19.04412,-65.25015,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Sagrado Corazon,Sucre,Uninominal,-19.04679,-65.26104,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Col. Victorino Vega,Sucre,Uninominal,-19.04786,-65.23779,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio 23 de Marzo,Sucre,Uninominal,-19.04329,-65.2681,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio 24 de Septiembre - Maragua,Maragua,Uninominal,-19.05204,-65.4332,3,.,.
Bolivia,Chuquisaca,Tomina,Sopachui,Colegio 25 de Mayo,Sopachuy,Uninominal,-19.48693,-64.47521,4,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Colegio 27 de Marzo,Ñancorainza,Uninominal,-20.70558,-63.28704,4,.,.
Bolivia,Chuquisaca,Hernando Siles,Huacareta,Colegio Amistad A,San Pablo de Huacareta,Uninominal,-20.36557,-64.00413,4,.,.
Bolivia,Chuquisaca,Yamparáez,Yamparáez,Colegio Ana Leon de Huasa Cancha,Huasa Cancha,Uninominal,-19.17783,-65.04116,3,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Colegio Aniceto Arce,Tarabuco,Uninominal,-19.18131,-64.91212,3,.,.
Bolivia,Chuquisaca,Zudáñez,Villa Ricardo Mugia - Icla,Colegio Antonio José De Sucre,Icla,Uninominal,-19.36361,-64.79297,3,.,.
Bolivia,Chuquisaca,Nor Cinti,Camargo,Colegio Bolivia,Camargo,Uninominal,-20.6396,-65.20852,5,.,.
Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,Colegio Daniel Sanchez Bustamante,Guaqui,Uninominal,-16.59753,-68.83635,19,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio Domingo Sabio,Sucre,Uninominal,-19.04843,-65.27417,2,.,.
Bolivia,Chuquisaca,Tomina,El Villar,Colegio Eduardo Abaroa,El Villar,Uninominal,-19.6299,-64.31137,4,.,.
Bolivia,Chuquisaca,Zudáñez,Villa Ricardo Mugia - Icla,Colegio Elizardo Perez,La Candelaria,Uninominal,-19.29836,-64.78985,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio Fe y Alegria,Sucre,Uninominal,-19.03673,-65.26789,2,.,.
Bolivia,Chuquisaca,Zudáñez,Mojocoya,Colegio Franz Tamayo,Entre Rios,Uninominal,-17.1993,-64.5357,24,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Colegio Fray Quebracho,Tiguipa Estacion,Uninominal,-20.99875,-63.32757,4,.,.
Bolivia,Chuquisaca,Yamparáez,Yamparáez,Colegio Gerardo Rios,Escana,Uninominal,-19.25555,-65.07349,3,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Colegio Gregorio Pacheco,Yotala,Uninominal,-19.16197,-65.26525,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio Junin,Sucre,Uninominal,-19.04907,-65.25817,1,.,.
Bolivia,Chuquisaca,Nor Cinti,Camargo,Colegio Nacional Mixto 3 De Abril,Camargo,Uninominal,-20.64259,-65.21046,5,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Colegio Nacional Mixto Bolivia,Cororo,Uninominal,-19.06883,-64.90345,3,.,.
Bolivia,Chuquisaca,Nor Cinti,Villa Charcas,Colegio Padre Landini Simon Bolivar,Villa Charcas,Uninominal,-20.72522,-64.88494,5,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Colegio Pampa Lupiara,Pampa Lupiara,Uninominal,-19.25895,-64.78364,3,.,.
Bolivia,Chuquisaca,Oropeza,Poroma,Colegio Rafael Campos De Luje,Luje,Uninominal,-18.78213,-65.21857,3,.,.
Bolivia,Chuquisaca,Zudáñez,Villa Ricardo Mugia - Icla,Colegio Rosendo La Fuente,Uyuni,Uninominal,-19.44706,-64.8336,3,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Colegio San Isidro De Anfaya,Anfaya,Uninominal,-19.25604,-65.21962,3,.,.
Bolivia,Chuquisaca,Tomina,Padilla,Colegio San Pio X,Padilla,Uninominal,-19.30634,-64.3012,4,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Colegio Simón Rodríguez,Sucre,Uninominal,-19.05121,-65.25462,1,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Colegio Tasa Pampa,Tasa Pampa,Uninominal,-19.30862,-65.25967,3,.,.
Bolivia,Chuquisaca,Oropeza,Poroma,Colegiomanuel Ovando San Juan De Orcas,San Juan de Orcas,Uninominal,-18.73248,-65.31216,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Cerrado Alto Delicias (Temporal),Sucre,Uninominal,-19.024546,-65.258312,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Col. San Cristobal (Temporal),Sucre,Uninominal,-19.044406,-65.256253,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Jorge Revilla Aldana,Sucre,Uninominal,-19.03738,-65.25701,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Libertadores,Sucre,Uninominal,-19.034675,-65.240869,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Los Pinos,Sucre,Uninominal,-19.00887,-65.28247,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo Polideportivo de Garcilaso (Temporal),Sucre,Uninominal,-19.046797,-65.240082,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Coliseo San José (Temporal),Sucre,Uninominal,-19.052503,-65.249258,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Angel Baspineiro,Sucre,Uninominal,-19.00419,-65.31149,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Aniceto Arce,Sucre,Uninominal,-19.06394,-65.27341,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Benjamin Guzman,Sucre,Uninominal,-19.03901,-65.25764,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Guido Villagomez,Sucre,Uninominal,-19.02838,-65.28304,2,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Joséfina Goytia,Sucre,Uninominal,-19.05899,-65.26051,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. La Recoleta,Sucre,Uninominal,-19.05475,-65.25409,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Mariscal De Ayacucho,Sucre,Uninominal,-19.0489,-65.25534,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Roberto Alvarado,Sucre,Uninominal,-19.03056,-65.24728,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Sagrada Familia,Sucre,Uninominal,-19.0241,-65.24627,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. San Javier,Sucre,Uninominal,-19.04221,-65.24428,1,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. San Juanillo,Sucre,Uninominal,-19.0316,-65.2558,1,.,.
Bolivia,Chuquisaca,Nor Cinti,Villa Charcas,Esc. Simón Bolivar (Temporal),Villa Charcas,Uninominal,-20.724718,-64.88511,5,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Esc. Taller De Integracion Eti,Sucre,Uninominal,-19.04204,-65.23871,1,.,.
Bolivia,Chuquisaca,Azurduy,Azurduy,Escuela  Rodeo Chico,Rodeo Chico,Uninominal,-20.24856,-64.53408,4,.,.
Bolivia,Chuquisaca,Azurduy,Tarvita,Escuela 12 de Octubre,Molleni,Uninominal,-19.78101,-64.46204,4,.,.
Bolivia,Chuquisaca,Nor Cinti,Incahuasi,Escuela 2 de Agosto,El Portillo,Uninominal,-20.70182,-64.70975,5,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Escuela 25 de Mayo,Ivo,Uninominal,-20.45202,-63.42398,4,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela 6 de Junio,San Juan del Pirai,Uninominal,-20.33284,-64.11983,4,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Escuela Alfredo Martinez Rodas,Surima Grande,Uninominal,-19.02727,-64.86771,3,.,.
Bolivia,Chuquisaca,Oropeza,Yotala,Escuela Antonio Tovar Hinojosa,Tambo Ackachila,Uninominal,-19.30317,-65.17021,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Arabate,Arabate,Uninominal,-19.07256,-65.15241,3,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela Bernardo Monteagudo,Monteagudo,Uninominal,-19.78872,-63.95635,4,.,.
Bolivia,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Bomboma,La Bombona,Uninominal,-20.44497,-64.69144,5,.,.
Bolivia,Chuquisaca,Luis Calvo,Huacaya,Escuela Boycobo,Boycobo,Uninominal,-20.69879,-63.65736,4,.,.
Bolivia,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Caiza K,Caysaca,Uninominal,-20.52791,-64.74667,5,.,.
Bolivia,Chuquisaca,Zudáñez,Villa Ricardo Mugia - Icla,Escuela Cantar Gallo,Cantar Gallo,Uninominal,-19.51735,-64.69359,3,.,.
Bolivia,Chuquisaca,Sud Cinti,Culpina,Escuela Cañon Verde,Cañon Verde,Uninominal,-21.13576,-64.23112,5,.,.
Bolivia,Chuquisaca,Oropeza,Poroma,Escuela Central Challcha,Challcha,Uninominal,-18.44033,-65.54505,3,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela Chapimayu,Chapimayu,Uninominal,-19.87782,-64.147977,4,.,.
Bolivia,Chuquisaca,Luis Calvo,Huacaya,Escuela Chimbe,Chimbe,Uninominal,-20.64951,-63.55851,4,.,.
Bolivia,Chuquisaca,Azurduy,Tarvita,Escuela Chunca Cancha,Chunca Cancha,Uninominal,-19.58565,-64.68405,4,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Escuela Collacamani,Collacamani,Uninominal,-19.25274,-64.902426,3,.,.
Bolivia,Chuquisaca,Azurduy,Tarvita,Escuela Cruz Ckasa,Cruz Ckasa,Uninominal,-19.87214,-64.57745,4,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Daniel Calvo,Sucre,Uninominal,-19.04571,-65.26105,2,.,.
Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,Escuela Dario Ovando Cuellar,Monte Grande,Uninominal,-18.8886,-64.3476,4,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela Despensas,Despensas,Uninominal,-20.04283,-64.1007,4,.,.
Bolivia,Chuquisaca,Azurduy,Azurduy,Escuela Duraznal,Duraznal,Uninominal,-20.41302,-64.42482,4,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Escuela Eduardo Avaroa,Machareti,Uninominal,-20.815608,-63.36272,4,.,.
Bolivia,Chuquisaca,Yamparáez,Yamparáez,Escuela Eduardo Sempertegui,Yamparaez,Uninominal,-19.18805,-65.11996,3,.,.
Bolivia,Chuquisaca,Nor Cinti,Camargo,Escuela El Churo,El Churo,Uninominal,-20.63216,-65.13138,5,.,.
Bolivia,Chuquisaca,Sud Cinti,Culpina,Escuela El Manzanal,El Manzanal,Uninominal,-21.0985,-64.4059,5,.,.
Bolivia,Chuquisaca,Sud Cinti,Las Carreras,Escuela El Monte De Sandoval,Monte Sandoval,Uninominal,-21.16683,-65.21051,5,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Escuela El Simbolar,Simbolar,Uninominal,-20.525535,-62.949004,4,.,.
Bolivia,Chuquisaca,Nor Cinti,Incahuasi,Escuela El Verano,El Verano,Uninominal,-20.56279,-64.6666,5,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Escuela El Vinal,Vinal El Salvador,Uninominal,-20.704832,-63.10628,4,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela El Zapallar,Zapallar,Uninominal,-19.80897,-63.93938,4,.,.
Bolivia,Chuquisaca,Zudáñez,Presto,Escuela Elisardo Perez,Pampas del Tigre,Uninominal,-19.11728,-64.19292,4,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Elizardo Perez,Ckochis,Uninominal,-19.1318,-65.20616,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Falafaya,Falafaya,Uninominal,-18.94874,-65.2095,3,.,.
Bolivia,Chuquisaca,Hernando Siles,Monteagudo,Escuela Fernandez,Fernandez,Uninominal,-20.16429,-64.23994,4,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Fray Gabriel Maria Landini,Surima,Uninominal,-18.77743,-65.12765,3,.,.
Bolivia,Chuquisaca,Oropeza,Sucre,Escuela Fray Gabriel Mariscal,Imilla Huañusca,Uninominal,-18.63784,-65.1773,3,.,.
Bolivia,Chuquisaca,Luis Calvo,Huacaya,Escuela Fray Marcos Ozeti,Santa Rosa,Uninominal,-20.48822,-63.52636,4,.,.
Bolivia,Chuquisaca,Zudáñez,Mojocoya,Escuela Guadalupe,Esmeralda,Uninominal,-17.3837,-66.077,23,.,.
Bolivia,Chuquisaca,Yamparáez,Tarabuco,Escuela Gustavo Valdivia De Pajcha,Pajcha,Uninominal,-18.97762,-65.03048,3,.,.
Bolivia,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Escuela Hernando Siles,Muyupampa,Uninominal,-19.8965,-63.75016,4,.,.
Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,Escuela Heroes del Chaco,Pozos,Uninominal,-19.06195,-64.13771,4,.,.
Bolivia,Chuquisaca,Zudáñez,Mojocoya,Escuela Hilarion Vides Choque,Quivale,Uninominal,-18.61781,-64.73502,3,.,.
Bolivia,Chuquisaca,Nor Cinti,Incahuasi,Escuela Huajlaya,Huajlaya,Uninominal,-20.59936,-64.5423,5,.,.
Bolivia,Chuquisaca,Azurduy,Azurduy,Escuela Huancarani,Antonio Lopez(Wancarani),Uninominal,-20.23491,-64.48476,4,.,.
Bolivia,Chuquisaca,Nor Cinti,San Lucas,Escuela Huayllani,Huayllani,Uninominal,-20.36235,-64.93605,5,.,.
Bolivia,Chuquisaca,Luis Calvo,Macharetí,Escuela Ipati,Ipati,Uninominal,-20.54343,-63.40212,4,.,.
